kplr009580881 rot
kplr009590381 rot
kplr009591519 dSct
kplr009594477 nonvar
kplr009597676 nonvar
kplr009598151 nonvar
kplr009602542 contact
kplr009612468 contact
kplr009613053 nonvar
kplr009635529 detached
kplr009636283 dSct
kplr009636432 nonvar
kplr009637239 contact
kplr009642894 dSct
kplr009650501 dSct
kplr009651065 dSct
kplr009651298 contact
kplr009651658 gDor
kplr009654789 gDor
kplr009654881 rot
kplr009655114 dSct
kplr009655177 dSct
kplr009655187 contact
kplr009655288 dSct
kplr009655399 gDor
kplr009655402 dSct
kplr009655433 dSct
kplr009655444 dSct
kplr009655461 nonvar
kplr009655800 gDor
kplr009655909 dSct
kplr009657096 contact
kplr009692600 rot
kplr009697513 nonvar
kplr009697825 RRLyr
kplr009701543 nonvar
kplr009711751 detached
kplr009716456 contact
kplr009716667 dSct
kplr009722737 contact
kplr009724080 contact
kplr009725155 contact
kplr009725543 dSct
kplr009726084 gDor
kplr009727112 nonvar
kplr009753154 rot
kplr009758615 dSct
kplr009760531 contact
kplr009762713 dSct
kplr009764477 rot
kplr009774314 dSct
kplr009776474 dSct
